user,location,tweet
GSVBemusementPk,USA,"@eigenrobot Not sure how I feel about Wisconsin. It has Minnesota-esque winters and some weird politics, but you *can* get it cheap. I guess it depends on some of the underlying coordination problems. Was looking at the Indiana town where I lived after I left college"
screen_writer28,"Washington, DC","@iamgabesanchez @mom_of_aaa He reminds me of Caitlin Jenner campaigning. She thought politics was going to be so easy because she is famous, no need to prepare..."
ChurchSecurityI,"Virginia Beach, VA","Restrictions on guns appear unlikely as GOP prepare to take control of Va House. Gov-elect @GlennYoungkin relationship with National Rifle Assoc has been more distant than past GOP candidates. He did not emphasize gun rights during his campaign. What Next?
https://t.co/Fazo8nUYuF"
Djiggerz,Ohio,Republicans warn Biden: The next debt limit increase won’t be so easy https://t.co/2WJkOOG5qX
hunterw,"Washington, DC",There's *a lot* going on in this story but one important detail is that there have been alleged leaks when cooperating witnesses have tried to talk with the Jan. 6 committee. https://t.co/zN7Jkt0XVq
RachelNieman8r,"Morgantown, WV, USA",If I had a magic wand and could change one single thing in US politics I think this is what I would choose. https://t.co/u65z30YkQv
IndianaJoe777,"Illinois, USA","Only Justices Samuel Alito, Neil Gorsuch, and Clarence Thomas dissented.

I'm surprised Gorsuch is on that list.
 https://t.co/CCxQ2UmBAm
https://t.co/WPfL2nqEkF"
YorkLPMC,"York, PA","@GloegePeter That's because people treat politics as a team sport. Even when your team sucks, you have to defend them and trash the other side.

Gun control doesn't work the way you think it does. The largest number of gun-related crimes happen in places with the most restrictions."
HannahKennison1,United States,Jan. 6 Committee Recommends Contempt Charge for Meadows https://t.co/XfbEq9nWf7
JeremyGorner,"Springfield, IL","As OSHA investigates, Gov. J.B. Pritzker surveys damage at Amazon warehouse where 6 died. ‘This is a tragedy of enormous proportion.’ https://t.co/Kw9N4opQ6J"
julianaVmiller,"Chicago, IL","at the end of the day, this shit is about the MUSIC. fuck the politics nd all that other shit. passion will always show through, you just have to know how to communicate it effectively"
IAMKLASSIK,"Milwaukee, WI",A lot of politics and inaccessible info between my people and this thing they call Bronzeville.  I low key don’t even refer to it as that; someone else gave it that name just like other people are omitting and rewriting parts of our history.  We gotta change that.
soma77,"Sparks, Nevada",Psaki calls Graham's CBO score for Biden's Build Back Better bill FAKE https://t.co/MZekcHQFS2 Graham is willing to lie putting his voters &amp; Americans without good jobs and help to get good paying jobs because of the Build Back Better bill. Republicans blocked infrastructure too
DandiaAsad,"Brooklyn, NY","“If Bloomberg was the big business-minded technocrat (think: the 311 system), and if de Blasio is the progressive focused on lifting up those that Bloomberg left behind (think: universal pre-K), then Adams is positioning himself as a little of both.” https://t.co/PYb72hpi6n"
damnthing9999,"Indianapolis, IN","I can sum up the Committee’s findings before they are issued:  TFG was incompetent and those he hired were incompetent. The story of his life. 

https://t.co/cvtAojEekk"
jdooley_clt,"Charlotte, NC","I also got lucky to find someone as interested in world history and politics as I am, and got to nerd out together as the perfect ending to the day. ❤️🇺🇸🇯🇵"
unknowncritic94,"South Carolina, USA",@PhilDL616 I wouldn’t promote Wendy Williams show. I’m not expecting WWE to promote the Breakfast Club. Shows like that veer from their politics and have strong opinions. WWE is a publicly traded company who promote traditional appearances like late night shows and events with their name
EgbertoWillies,"Kingwood, TX","The @Medium Writers Challenge winner, Hal H. Harris (@Established1865) visited to discuss in an honest manner, race, politics, and much more. #WEOC #PoliticsDoneRight https://t.co/Gj6lkSbMIL"
keithbevacqua,"Indianapolis, Indiana","My ★★★★★ review of Bringing Down the House on @letterboxd: https://t.co/MmOW3KgFeg 

“A beautiful exploration of American intersectional politics.”"
votetylerlee,North Carolina,"Inflation is out of control, the worst in 4 decades.  What are Democrats in DC doing tonight?  Playing politics.  Not solving one problem they’ve caused.  Not lowering your gas price.  Not lowering your grocery bill.  Not doing anything for you.  #EnoughIsEnough #NC13 #NCpol"
yhjones,North Carolina,"Column: Rand Paul demands federal disaster aid for Kentucky, after voting against it for everyone else https://t.co/QGZ6XLDZ0I"
the_brad_peters,"Pensacola, FL","This is gonna be a major legal battle. If a grand jury indicts him all Hells going to break loose.  

https://t.co/G0EugKHQc3"
thedrumwalker,United States,"@EnergyDems Hey Joe! Did you even look at the massive defense budget before passing it? You subjected Biden's plans to ""legitimate"" oversight and analysis. There has been almost no oversight or analysis of this defense budget.
BULLETS OVER CHILD CARE??? WAKE UP WV!
https://t.co/mtIx8avYGY"
ElliKramer2,"Brooklyn, USA","@arthuromeo @TheGroover6 @chipfranklin Mostly, it promotes disliking people they’ve never met, in places they’ve never been, based on politics, and from inaccurate sources."
nancybirm,SF Bay Area-Boston transplant,"@richsignorelli @MarkMeadows https://t.co/DUzHCPX3Hb

Another undereducated sycophant…may justice prevail."
viewedbypro,"Savannah, GA","@manofjustice007 Alot different if the county police or state trooper is responding officer, because of the home municipality. I've been swimming in this politics thing all my life. I'm blessed to have had a historic political figure as a family member.... was raised on GA n Savannah politics"
KampferFisher,"Great Falls, MT","COVID-19 in the U.S.: 800,000 deaths, 50 million infections, and 1 year of vaccines - CNN Politics. tRump must be held accountable for his miserable mishandling of the warnings of the pandemic.  https://t.co/Spegd6qnmU"
Nolimitdevvo,Houston,shoutout to silas man. putting it together game by game. screw team politics
brendengallager,"Los Angeles, CA",Belfast is yet another movie I like with politics I disagree with. There are many!
alsoanastronaut,"New York, USA","@RepRaskin They tried to shut her up because she spoke up, and irrespective of her politics, she’s standing up to these bullies. I prefer politicians on both sides who have some morals."
realyoungdarius,"Muncie, IN","I will say, I tried to make my work, outside of politics, something that wouldn’t lead to me being corruptible! How? I have attempted to cross geographical and demographic lines, and focus mostly on uniting people in areas like psychographics and behaviors! Might want 2…"
kangaroosalive,Australia,"Government hiding dark secrets of kangaroo industry #kangaroosalive #nswpol #Australia #stopthetrade
https://t.co/neJFiRNzZf @IndependentAus"
the_brad_peters,"Pensacola, FL",So the BBB bullshit will cut funding for hospitals in which they will raise prices which will drive insurance even higher. This does not make any sense because the only people who get actually healthcare now are people that are on welfare https://t.co/KeKx1U2vGS
Marknsfo,San Francisco,"@jenneraub @emily_hoeven I wouldn’t be surprised if we end up with a Republican Governor next year. It’s all so insane. But for sure, national politics will be Republican controlled 2022 and 2024."
blubal42,Iowa,DOJ Court Filing Debunks Biden Administration Claim About Mandatory Oil and Gas Leases https://t.co/YO8uaHialm
NMFDW1,"New Mexico, USA",Texts begged Trump to call off the insurrectionists. https://t.co/Y02fNJ9thH
memeorandum,United States,"Two Jan. 6 Organizers Are Coming Forward and Naming Names: 'We're Turning It All Over' (@hunterw / Rolling Stone)

https://t.co/ReQN94gQPF
https://t.co/gjEvQZQ8SV"
DragoCordis,"Louisville, KY",@SrceEnterprise @VaushV He shits on so many right wingers and especially shits on ben shapiro the fact you think the 2 are comparable shows you shouldn't be in politics at all
rasputinmethod,United States,@MrRdgrsNghbrhd I always figured it was some weird part of becoming aware of politics in the Clinton era where there was really no other visible alternative beyond this weird moralizing neoliberalism
marcobuscaglia,Chicago,"While @FoxNews covered their torched tree in extensive detail, there’s no mention (as of 9 p.m.) in the 7th story on their site, about what Cheney read today, or the involvement of @seanhannity, @IngrahamAngle &amp; others. Shameful. Complicit.
https://t.co/HGnJTxfMhr"
timwmson,"Klein, TX","Two things can be true at once:

The actions of these particular managers were morally reprehensible, and they should be held accountable.

Not all managers in all corporations are as foolhardy and reckless.

Shame on @RBReich using this tragedy to push his socialist politics. https://t.co/CLyABJ3Upf"
ChurchSecurityI,"Virginia Beach, VA","2020 Northam sought ban on assault-style weapons. What Is An Assault Weapon? How. Why? Measure failed in state Senate &amp; he told reporters Friday still supports ban. “They intimidate, kill people,” Northam said. “we don’t need them on streets.” What's Next?
https://t.co/Fazo8nUYuF"
KristenHasselb1,"Missouri, USA","LA County DA Gascon unknowingly complains murder victim's family can't 'keep their mouth shut'; issues apology

https://t.co/nQRK30VBsb"
shaytravelz,"California, USA","COVID-19 in the U.S.: 800,000 deaths, 50 million infections, and 1 year of vaccines - CNN Politics.  But Biden says end of child tax credits and end of student loan pause…#CancelStudentDebt  https://t.co/8vrPvm9TtF"
ctownoh,"Ohio, USA",@MichaelArt123 I may not agree with her politics but I definitely have respect for her. She's going to get the truth no matter what.
ChronLaw,"Houston, TX","Carroll schools should rethink unworkable politics ban | COMMENTARY – Baltimore Sun

ChronLaw 1st Amendment News
at https://t.co/Kg5YzSmdQ7

#1stAmendment #news #law #attorney #lawyer"
GeorgiaBoyCore1,Georgia ,@SeagullsGreen @DeifiedData I haven't seen people this confused before and I've been paying attention to US politics for 20 years. Age has nothing to do with it.
kevindilmore,"Kansas City, MO",Does this guy get a semi-chub each time someone gives a shit about what he thinks? Can we please primary this effer or swing enough seats in 2022 so I never have to see his name or face again? https://t.co/5iwJIXzs6G
Larryferlazzo,"Sacramento, CA",“There’s just no denying the pattern of which books are being targeted.” https://t.co/0ubve2dUbL via @slate
rruu73,"Denver, CO","@RealCandaceO Mccain can't explain Ukrainian Russian politics....
but neither can Candace, or she already would have."
hunterw,"Washington, DC",The pair will deliver testimony and turn over documents ... that indicate the extensive involvement members of Congress and the Trump administration had in planning the House challenge to certifying Biden’s election and rally near the White House. https://t.co/zN7Jkt0XVq
DannyBo28792772,"Las Vegas, NV","Fact Check: Biden Voted for Iraq, Afghanistan Wars Hey Joe, once again you lied to the American people You said you always opposed the war in Afghanistan and never voted for it. You are a habitual liar#BidenLiesPeopleDie ⁦@POTUS⁩ ⁦@SenTedCruz⁩  https://t.co/txou3mgycj"
abc27News,"Harrisburg, PA","Workers are 15 times more likely to invest in their retirements if their employers offer a plan. But, in Pennsylvania, many employers are not doing that. Enter the Keystone Saves program, which would let workers without plans invest for their retirement
https://t.co/qlwwxEkvWa"
fox43,"York, PA","State Sen. Jake Corman says he will not seek re-election to senate seat, focusing on campaign for governor https://t.co/RLsjBEs9VR"
ConsumerAmplify,"Oakland, CA",Top Verizon story from Fox Business: Organizers of Jan. 6 rally sue Verizon to prevent cellphone records release https://t.co/Au588n7Oqf
drpatfarrell,United States,"'It has gone too far': Listen to Cheney read out texts Trump Jr., Hannity and Ingraham sent to Meadows on Jan. 6 https://t.co/oIEjdkzWjX #news #feedly"
